object,split,image,mask,mask_height,mask_width,defect_pixels,total_pixels,defect_area_ratio
pcb1,test,pcb1/Data/Images/Anomaly/056.JPG,pcb1/Data/Masks/Anomaly/056.png,1070,1404,29268,1502280,0.019482386772106397
pcb1,test,pcb1/Data/Images/Anomaly/028.JPG,pcb1/Data/Masks/Anomaly/028.png,1070,1404,2106,1502280,0.0014018691588785046
pcb1,test,pcb1/Data/Images/Anomaly/098.JPG,pcb1/Data/Masks/Anomaly/098.png,1070,1404,2807,1502280,0.0018684932236334106
pcb1,test,pcb1/Data/Images/Anomaly/054.JPG,pcb1/Data/Masks/Anomaly/054.png,1070,1404,59252,1502280,0.03944138243203664
pcb1,test,pcb1/Data/Images/Anomaly/027.JPG,pcb1/Data/Masks/Anomaly/027.png,1070,1404,3761,1502280,0.0025035279708176903
pcb1,test,pcb1/Data/Images/Anomaly/089.JPG,pcb1/Data/Masks/Anomaly/089.png,1070,1404,5566,1502280,0.0037050350134462283
pcb1,test,pcb1/Data/Images/Anomaly/001.JPG,pcb1/Data/Masks/Anomaly/001.png,1070,1404,1687,1502280,0.001122959767819581
pcb1,test,pcb1/Data/Images/Anomaly/069.JPG,pcb1/Data/Masks/Anomaly/069.png,1070,1404,5806,1502280,0.003864792182549192
pcb1,test,pcb1/Data/Images/Anomaly/074.JPG,pcb1/Data/Masks/Anomaly/074.png,1070,1404,2715,1502280,0.0018072529754772746
pcb1,test,pcb1/Data/Images/Anomaly/002.JPG,pcb1/Data/Masks/Anomaly/002.png,1070,1404,1702,1502280,0.0011329445908885162
pcb1,test,pcb1/Data/Images/Anomaly/085.JPG,pcb1/Data/Masks/Anomaly/085.png,1070,1404,2282,1502280,0.0015190244162206778
pcb1,test,pcb1/Data/Images/Anomaly/040.JPG,pcb1/Data/Masks/Anomaly/040.png,1070,1404,74447,1502280,0.049556008200868015
pcb1,test,pcb1/Data/Images/Anomaly/013.JPG,pcb1/Data/Masks/Anomaly/013.png,1070,1404,5660,1502280,0.003767606571344889
pcb1,test,pcb1/Data/Images/Anomaly/075.JPG,pcb1/Data/Masks/Anomaly/075.png,1070,1404,1867,1502280,0.0012427776446468034
pcb1,test,pcb1/Data/Images/Anomaly/029.JPG,pcb1/Data/Masks/Anomaly/029.png,1070,1404,2654,1502280,0.0017666480283302713
pcb1,test,pcb1/Data/Images/Anomaly/034.JPG,pcb1/Data/Masks/Anomaly/034.png,1070,1404,4049,1502280,0.0026952365737412465
pcb1,test,pcb1/Data/Images/Anomaly/092.JPG,pcb1/Data/Masks/Anomaly/092.png,1070,1404,7044,1502280,0.004688872913171978
pcb1,test,pcb1/Data/Images/Anomaly/000.JPG,pcb1/Data/Masks/Anomaly/000.png,1070,1404,1524,1502280,0.0010144580238038183
pcb1,test,pcb1/Data/Images/Anomaly/077.JPG,pcb1/Data/Masks/Anomaly/077.png,1070,1404,7762,1502280,0.005166813110738344
pcb1,test,pcb1/Data/Images/Anomaly/055.JPG,pcb1/Data/Masks/Anomaly/055.png,1070,1404,58847,1502280,0.03917179220917539
pcb1,test,pcb1/Data/Images/Anomaly/049.JPG,pcb1/Data/Masks/Anomaly/049.png,1070,1404,10459,1502280,0.006962084298532897
pcb1,test,pcb1/Data/Images/Anomaly/003.JPG,pcb1/Data/Masks/Anomaly/003.png,1070,1404,1618,1502280,0.001077029581702479
pcb1,test,pcb1/Data/Images/Anomaly/062.JPG,pcb1/Data/Masks/Anomaly/062.png,1070,1404,1867,1502280,0.0012427776446468034
pcb1,test,pcb1/Data/Images/Anomaly/012.JPG,pcb1/Data/Masks/Anomaly/012.png,1070,1404,3712,1502280,0.0024709108821258353
pcb1,test,pcb1/Data/Images/Anomaly/026.JPG,pcb1/Data/Masks/Anomaly/026.png,1070,1404,2271,1502280,0.001511702212636792
pcb1,test,pcb1/Data/Images/Anomaly/048.JPG,pcb1/Data/Masks/Anomaly/048.png,1070,1404,1631,1502280,0.0010856830950288893
pcb1,test,pcb1/Data/Images/Anomaly/083.JPG,pcb1/Data/Masks/Anomaly/083.png,1070,1404,1573,1502280,0.0010470751124956733
pcb1,test,pcb1/Data/Images/Anomaly/060.JPG,pcb1/Data/Masks/Anomaly/060.png,1070,1404,1395,1502280,0.0009285885454109753
pcb1,test,pcb1/Data/Images/Anomaly/057.JPG,pcb1/Data/Masks/Anomaly/057.png,1070,1404,3573,1502280,0.002378384855020369
pcb1,test,pcb1/Data/Images/Anomaly/063.JPG,pcb1/Data/Masks/Anomaly/063.png,1070,1404,2919,1502280,0.0019430465692147935
pcb1,test,pcb1/Data/Images/Anomaly/015.JPG,pcb1/Data/Masks/Anomaly/015.png,1070,1404,2392,1502280,0.0015922464520595361
pcb1,test,pcb1/Data/Images/Anomaly/032.JPG,pcb1/Data/Masks/Anomaly/032.png,1070,1404,2908,1502280,0.0019357243656309077
pcb1,test,pcb1/Data/Images/Anomaly/008.JPG,pcb1/Data/Masks/Anomaly/008.png,1070,1404,3739,1502280,0.0024888835636499187
pcb1,test,pcb1/Data/Images/Anomaly/097.JPG,pcb1/Data/Masks/Anomaly/097.png,1070,1404,3045,1502280,0.0020269190829938495
pcb1,test,pcb1/Data/Images/Anomaly/072.JPG,pcb1/Data/Masks/Anomaly/072.png,1070,1404,1360,1502280,0.0009052906249167931
pcb1,test,pcb1/Data/Images/Anomaly/017.JPG,pcb1/Data/Masks/Anomaly/017.png,1070,1404,2948,1502280,0.0019623505604814016
pcb2,train,pcb2/Data/Images/Anomaly/053.JPG,pcb2/Data/Masks/Anomaly/053.png,1070,1404,1139,1502280,0.0007581808983678143
pcb2,train,pcb2/Data/Images/Anomaly/037.JPG,pcb2/Data/Masks/Anomaly/037.png,1070,1404,4938,1502280,0.0032870037542934737
pcb2,train,pcb2/Data/Images/Anomaly/065.JPG,pcb2/Data/Masks/Anomaly/065.png,1070,1404,3668,1502280,0.002441622067790292
pcb2,train,pcb2/Data/Images/Anomaly/051.JPG,pcb2/Data/Masks/Anomaly/051.png,1070,1404,3207,1502280,0.00213475517213835
pcb2,train,pcb2/Data/Images/Anomaly/004.JPG,pcb2/Data/Masks/Anomaly/004.png,1070,1404,4400,1502280,0.002928881433554331
pcb2,train,pcb2/Data/Images/Anomaly/020.JPG,pcb2/Data/Masks/Anomaly/020.png,1070,1404,3275,1502280,0.0021800197033841895
pcb2,train,pcb2/Data/Images/Anomaly/038.JPG,pcb2/Data/Masks/Anomaly/038.png,1070,1404,3892,1502280,0.002590728758953058
pcb2,train,pcb2/Data/Images/Anomaly/009.JPG,pcb2/Data/Masks/Anomaly/009.png,1070,1404,5377,1502280,0.003579226242777645
pcb2,train,pcb2/Data/Images/Anomaly/010.JPG,pcb2/Data/Masks/Anomaly/010.png,1070,1404,3072,1502280,0.0020448917645179325
pcb2,train,pcb2/Data/Images/Anomaly/081.JPG,pcb2/Data/Masks/Anomaly/081.png,1070,1404,3880,1502280,0.0025827409004979098
pcb2,train,pcb2/Data/Images/Anomaly/044.JPG,pcb2/Data/Masks/Anomaly/044.png,1070,1404,53765,1502280,0.03578893415342013
pcb2,train,pcb2/Data/Images/Anomaly/036.JPG,pcb2/Data/Masks/Anomaly/036.png,1070,1404,2550,1502280,0.001697419921718987
pcb2,train,pcb2/Data/Images/Anomaly/084.JPG,pcb2/Data/Masks/Anomaly/084.png,1070,1404,6211,1502280,0.004134382405410443
pcb2,train,pcb2/Data/Images/Anomaly/050.JPG,pcb2/Data/Masks/Anomaly/050.png,1070,1404,2390,1502280,0.0015909151423170115
pcb2,train,pcb2/Data/Images/Anomaly/096.JPG,pcb2/Data/Masks/Anomaly/096.png,1070,1404,6136,1502280,0.0040844582900657666
pcb2,train,pcb2/Data/Images/Anomaly/090.JPG,pcb2/Data/Masks/Anomaly/090.png,1070,1404,4086,1502280,0.0027198658039779534
pcb2,train,pcb2/Data/Images/Anomaly/066.JPG,pcb2/Data/Masks/Anomaly/066.png,1070,1404,3406,1502280,0.0022672204915195567
pcb2,train,pcb2/Data/Images/Anomaly/016.JPG,pcb2/Data/Masks/Anomaly/016.png,1070,1404,3759,1502280,0.002502196661075166
pcb2,train,pcb2/Data/Images/Anomaly/080.JPG,pcb2/Data/Masks/Anomaly/080.png,1070,1404,2411,1502280,0.0016048938946135209
pcb2,train,pcb2/Data/Images/Anomaly/033.JPG,pcb2/Data/Masks/Anomaly/033.png,1070,1404,3940,1502280,0.002622680192773651
pcb2,train,pcb2/Data/Images/Anomaly/024.JPG,pcb2/Data/Masks/Anomaly/024.png,1070,1404,6004,1502280,0.003996591847059137
pcb2,train,pcb2/Data/Images/Anomaly/052.JPG,pcb2/Data/Masks/Anomaly/052.png,1070,1404,15197,1502280,0.010115957078573901
pcb2,train,pcb2/Data/Images/Anomaly/091.JPG,pcb2/Data/Masks/Anomaly/091.png,1070,1404,4048,1502280,0.0026945709188699843
pcb2,train,pcb2/Data/Images/Anomaly/099.JPG,pcb2/Data/Masks/Anomaly/099.png,1070,1404,3991,1502280,0.0026566285912080303
pcb2,train,pcb2/Data/Images/Anomaly/064.JPG,pcb2/Data/Masks/Anomaly/064.png,1070,1404,4116,1502280,0.002739835450115824
pcb2,train,pcb2/Data/Images/Anomaly/005.JPG,pcb2/Data/Masks/Anomaly/005.png,1070,1404,4499,1502280,0.002994781265809303
pcb2,train,pcb2/Data/Images/Anomaly/058.JPG,pcb2/Data/Masks/Anomaly/058.png,1070,1404,817,1502280,0.0005438400298213382
pcb2,train,pcb2/Data/Images/Anomaly/076.JPG,pcb2/Data/Masks/Anomaly/076.png,1070,1404,2058,1502280,0.001369917725057912
pcb2,train,pcb2/Data/Images/Anomaly/039.JPG,pcb2/Data/Masks/Anomaly/039.png,1070,1404,4156,1502280,0.0027664616449663178
pcb2,train,pcb2/Data/Images/Anomaly/079.JPG,pcb2/Data/Masks/Anomaly/079.png,1070,1404,3725,1502280,0.002479564395452246
pcb2,train,pcb2/Data/Images/Anomaly/023.JPG,pcb2/Data/Masks/Anomaly/023.png,1070,1404,4778,1502280,0.003180498974891498
pcb2,train,pcb2/Data/Images/Anomaly/094.JPG,pcb2/Data/Masks/Anomaly/094.png,1070,1404,5546,1502280,0.0036917219160209815
pcb2,train,pcb2/Data/Images/Anomaly/030.JPG,pcb2/Data/Masks/Anomaly/030.png,1070,1404,2741,1502280,0.0018245600021300956
pcb2,train,pcb2/Data/Images/Anomaly/073.JPG,pcb2/Data/Masks/Anomaly/073.png,1070,1404,1411,1502280,0.0009392390233511729
pcb2,train,pcb2/Data/Images/Anomaly/025.JPG,pcb2/Data/Masks/Anomaly/025.png,1070,1404,6515,1502280,0.004336741486274197
pcb2,train,pcb2/Data/Images/Anomaly/047.JPG,pcb2/Data/Masks/Anomaly/047.png,1070,1404,1288,1502280,0.0008573634741859041
pcb2,train,pcb2/Data/Images/Anomaly/031.JPG,pcb2/Data/Masks/Anomaly/031.png,1070,1404,3296,1502280,0.002193998455680699
pcb2,train,pcb2/Data/Images/Anomaly/045.JPG,pcb2/Data/Masks/Anomaly/045.png,1070,1404,9217,1502280,0.00613534094842506
pcb2,train,pcb2/Data/Images/Anomaly/019.JPG,pcb2/Data/Masks/Anomaly/019.png,1070,1404,7001,1502280,0.004660249753707698
pcb2,train,pcb2/Data/Images/Anomaly/087.JPG,pcb2/Data/Masks/Anomaly/087.png,1070,1404,3644,1502280,0.0024256463508799957
pcb2,train,pcb2/Data/Images/Anomaly/042.JPG,pcb2/Data/Masks/Anomaly/042.png,1070,1404,28290,1502280,0.01883137630801182
pcb2,train,pcb2/Data/Images/Anomaly/068.JPG,pcb2/Data/Masks/Anomaly/068.png,1070,1404,2633,1502280,0.001752669276033762
pcb2,train,pcb2/Data/Images/Anomaly/095.JPG,pcb2/Data/Masks/Anomaly/095.png,1070,1404,6581,1502280,0.004380674707777511
pcb2,train,pcb2/Data/Images/Anomaly/021.JPG,pcb2/Data/Masks/Anomaly/021.png,1070,1404,5919,1502280,0.003940011183001837
pcb2,train,pcb2/Data/Images/Anomaly/007.JPG,pcb2/Data/Masks/Anomaly/007.png,1070,1404,4959,1502280,0.003300982506589983
pcb2,train,pcb2/Data/Images/Anomaly/067.JPG,pcb2/Data/Masks/Anomaly/067.png,1070,1404,2064,1502280,0.001373911654285486
pcb2,train,pcb2/Data/Images/Anomaly/046.JPG,pcb2/Data/Masks/Anomaly/046.png,1070,1404,46827,1502280,0.031170620656601963
pcb2,train,pcb2/Data/Images/Anomaly/082.JPG,pcb2/Data/Masks/Anomaly/082.png,1070,1404,1337,1502280,0.0008899805628777591
pcb2,train,pcb2/Data/Images/Anomaly/011.JPG,pcb2/Data/Masks/Anomaly/011.png,1070,1404,21879,1502280,0.01456386292834891
pcb2,train,pcb2/Data/Images/Anomaly/006.JPG,pcb2/Data/Masks/Anomaly/006.png,1070,1404,4585,1502280,0.003052027584737865
pcb2,train,pcb2/Data/Images/Anomaly/041.JPG,pcb2/Data/Masks/Anomaly/041.png,1070,1404,26320,1502280,0.017520036211624998
pcb2,train,pcb2/Data/Images/Anomaly/086.JPG,pcb2/Data/Masks/Anomaly/086.png,1070,1404,5649,1502280,0.003760284367761003
pcb2,train,pcb2/Data/Images/Anomaly/088.JPG,pcb2/Data/Masks/Anomaly/088.png,1070,1404,5778,1502280,0.0038461538461538464
pcb2,train,pcb2/Data/Images/Anomaly/070.JPG,pcb2/Data/Masks/Anomaly/070.png,1070,1404,2342,1502280,0.0015589637084964189
pcb2,train,pcb2/Data/Images/Anomaly/018.JPG,pcb2/Data/Masks/Anomaly/018.png,1070,1404,3849,1502280,0.002562105599488777
pcb2,train,pcb2/Data/Images/Anomaly/078.JPG,pcb2/Data/Masks/Anomaly/078.png,1070,1404,3674,1502280,0.002445615997017866
pcb2,train,pcb2/Data/Images/Anomaly/071.JPG,pcb2/Data/Masks/Anomaly/071.png,1070,1404,3911,1502280,0.0026033762015070425
pcb2,train,pcb2/Data/Images/Anomaly/059.JPG,pcb2/Data/Masks/Anomaly/059.png,1070,1404,5612,1502280,0.0037356551375242963
pcb2,train,pcb2/Data/Images/Anomaly/043.JPG,pcb2/Data/Masks/Anomaly/043.png,1070,1404,13575,1502280,0.009036264877386372
pcb2,train,pcb2/Data/Images/Anomaly/061.JPG,pcb2/Data/Masks/Anomaly/061.png,1070,1404,2699,1502280,0.001796602497537077
pcb2,test,pcb2/Data/Images/Anomaly/022.JPG,pcb2/Data/Masks/Anomaly/022.png,1070,1404,2948,1502280,0.0019623505604814016
pcb2,test,pcb2/Data/Images/Anomaly/014.JPG,pcb2/Data/Masks/Anomaly/014.png,1070,1404,5112,1502280,0.0034028277018931224
pcb2,test,pcb2/Data/Images/Anomaly/035.JPG,pcb2/Data/Masks/Anomaly/035.png,1070,1404,2918,1502280,0.001942380914343531
pcb2,test,pcb2/Data/Images/Anomaly/093.JPG,pcb2/Data/Masks/Anomaly/093.png,1070,1404,3602,1502280,0.002397688846286977
pcb2,test,pcb2/Data/Images/Anomaly/056.JPG,pcb2/Data/Masks/Anomaly/056.png,1070,1404,1209,1502280,0.0008047767393561786
pcb2,test,pcb2/Data/Images/Anomaly/028.JPG,pcb2/Data/Masks/Anomaly/028.png,1070,1404,9253,1502280,0.006159304523790505
pcb2,test,pcb2/Data/Images/Anomaly/098.JPG,pcb2/Data/Masks/Anomaly/098.png,1070,1404,6695,1502280,0.004456559363101419
pcb2,test,pcb2/Data/Images/Anomaly/054.JPG,pcb2/Data/Masks/Anomaly/054.png,1070,1404,8254,1502280,0.00549431530739942
pcb2,test,pcb2/Data/Images/Anomaly/027.JPG,pcb2/Data/Masks/Anomaly/027.png,1070,1404,4976,1502280,0.0033122986394014432
pcb2,test,pcb2/Data/Images/Anomaly/089.JPG,pcb2/Data/Masks/Anomaly/089.png,1070,1404,4589,1502280,0.0030546902042229147
pcb2,test,pcb2/Data/Images/Anomaly/001.JPG,pcb2/Data/Masks/Anomaly/001.png,1070,1404,2744,1502280,0.0018265569667438827
pcb2,test,pcb2/Data/Images/Anomaly/069.JPG,pcb2/Data/Masks/Anomaly/069.png,1070,1404,2254,1502280,0.0015003860798253321
pcb2,test,pcb2/Data/Images/Anomaly/074.JPG,pcb2/Data/Masks/Anomaly/074.png,1070,1404,5537,1502280,0.0036857310221796204
pcb2,test,pcb2/Data/Images/Anomaly/002.JPG,pcb2/Data/Masks/Anomaly/002.png,1070,1404,2760,1502280,0.0018372074446840801
pcb2,test,pcb2/Data/Images/Anomaly/085.JPG,pcb2/Data/Masks/Anomaly/085.png,1070,1404,4199,1502280,0.0027950848044305987
pcb2,test,pcb2/Data/Images/Anomaly/040.JPG,pcb2/Data/Masks/Anomaly/040.png,1070,1404,25509,1502280,0.016980190111031232
pcb2,test,pcb2/Data/Images/Anomaly/013.JPG,pcb2/Data/Masks/Anomaly/013.png,1070,1404,10241,1502280,0.006816971536597704
pcb2,test,pcb2/Data/Images/Anomaly/075.JPG,pcb2/Data/Masks/Anomaly/075.png,1070,1404,5839,1502280,0.003886758793300849
pcb2,test,pcb2/Data/Images/Anomaly/029.JPG,pcb2/Data/Masks/Anomaly/029.png,1070,1404,4885,1502280,0.0032517240461165694
pcb2,test,pcb2/Data/Images/Anomaly/034.JPG,pcb2/Data/Masks/Anomaly/034.png,1070,1404,3365,1502280,0.0022399286417978006
pcb2,test,pcb2/Data/Images/Anomaly/092.JPG,pcb2/Data/Masks/Anomaly/092.png,1070,1404,7370,1502280,0.004905876401203504
pcb2,test,pcb2/Data/Images/Anomaly/000.JPG,pcb2/Data/Masks/Anomaly/000.png,1070,1404,1853,1502280,0.0012334584764491306
pcb2,test,pcb2/Data/Images/Anomaly/077.JPG,pcb2/Data/Masks/Anomaly/077.png,1070,1404,3870,1502280,0.0025760843517852864
pcb2,test,pcb2/Data/Images/Anomaly/055.JPG,pcb2/Data/Masks/Anomaly/055.png,1070,1404,1672,1502280,0.0011129749447506456
pcb2,test,pcb2/Data/Images/Anomaly/049.JPG,pcb2/Data/Masks/Anomaly/049.png,1070,1404,5128,1502280,0.00341347817983332
pcb2,test,pcb2/Data/Images/Anomaly/003.JPG,pcb2/Data/Masks/Anomaly/003.png,1070,1404,3569,1502280,0.00237572223553532
pcb2,test,pcb2/Data/Images/Anomaly/062.JPG,pcb2/Data/Masks/Anomaly/062.png,1070,1404,2181,1502280,0.0014517932742231807
pcb2,test,pcb2/Data/Images/Anomaly/012.JPG,pcb2/Data/Masks/Anomaly/012.png,1070,1404,3079,1502280,0.0020495513486167693
pcb2,test,pcb2/Data/Images/Anomaly/026.JPG,pcb2/Data/Masks/Anomaly/026.png,1070,1404,4079,1502280,0.002715206219879117
pcb2,test,pcb2/Data/Images/Anomaly/048.JPG,pcb2/Data/Masks/Anomaly/048.png,1070,1404,17525,1502280,0.011665601618872647
pcb2,test,pcb2/Data/Images/Anomaly/083.JPG,pcb2/Data/Masks/Anomaly/083.png,1070,1404,1790,1502280,0.0011915222195596027
pcb2,test,pcb2/Data/Images/Anomaly/060.JPG,pcb2/Data/Masks/Anomaly/060.png,1070,1404,1996,1502280,0.0013286471230396465
pcb2,test,pcb2/Data/Images/Anomaly/057.JPG,pcb2/Data/Masks/Anomaly/057.png,1070,1404,2328,1502280,0.0015496445402987458
pcb2,test,pcb2/Data/Images/Anomaly/063.JPG,pcb2/Data/Masks/Anomaly/063.png,1070,1404,2562,1502280,0.0017054077801741353
pcb2,test,pcb2/Data/Images/Anomaly/015.JPG,pcb2/Data/Masks/Anomaly/015.png,1070,1404,6089,1502280,0.004053172511116436
pcb2,test,pcb2/Data/Images/Anomaly/032.JPG,pcb2/Data/Masks/Anomaly/032.png,1070,1404,2397,1502280,0.0015955747264158478
pcb2,test,pcb2/Data/Images/Anomaly/008.JPG,pcb2/Data/Masks/Anomaly/008.png,1070,1404,6749,1502280,0.004492504726149586
pcb2,test,pcb2/Data/Images/Anomaly/097.JPG,pcb2/Data/Masks/Anomaly/097.png,1070,1404,3989,1502280,0.002655297281465506
pcb2,test,pcb2/Data/Images/Anomaly/072.JPG,pcb2/Data/Masks/Anomaly/072.png,1070,1404,2720,1502280,0.0018105812498335862
pcb2,test,pcb2/Data/Images/Anomaly/017.JPG,pcb2/Data/Masks/Anomaly/017.png,1070,1404,4648,1502280,0.003093963841627393
pcb3,train,pcb3/Data/Images/Anomaly/053.JPG,pcb3/Data/Masks/Anomaly/053.png,960,1562,8396,1499520,0.005599125053350406
pcb3,train,pcb3/Data/Images/Anomaly/037.JPG,pcb3/Data/Masks/Anomaly/037.png,960,1562,3563,1499520,0.002376093683311993
pcb3,train,pcb3/Data/Images/Anomaly/065.JPG,pcb3/Data/Masks/Anomaly/065.png,960,1562,5366,1499520,0.003578478446436193
pcb3,train,pcb3/Data/Images/Anomaly/051.JPG,pcb3/Data/Masks/Anomaly/051.png,960,1562,4277,1499520,0.0028522460520699956
pcb3,train,pcb3/Data/Images/Anomaly/004.JPG,pcb3/Data/Masks/Anomaly/004.png,960,1562,22765,1499520,0.015181524754588135
pcb3,train,pcb3/Data/Images/Anomaly/020.JPG,pcb3/Data/Masks/Anomaly/020.png,960,1562,4617,1499520,0.003078985275288092
pcb3,train,pcb3/Data/Images/Anomaly/038.JPG,pcb3/Data/Masks/Anomaly/038.png,960,1562,3364,1499520,0.002243384549722578
pcb3,train,pcb3/Data/Images/Anomaly/009.JPG,pcb3/Data/Masks/Anomaly/009.png,960,1562,23672,1499520,0.015786384976525823
pcb3,train,pcb3/Data/Images/Anomaly/010.JPG,pcb3/Data/Masks/Anomaly/010.png,960,1562,34629,1499520,0.023093389884763123
pcb3,train,pcb3/Data/Images/Anomaly/081.JPG,pcb3/Data/Masks/Anomaly/081.png,960,1562,5519,1499520,0.0036805110968843365
pcb3,train,pcb3/Data/Images/Anomaly/044.JPG,pcb3/Data/Masks/Anomaly/044.png,960,1562,21556,1499520,0.014375266752027315
pcb3,train,pcb3/Data/Images/Anomaly/036.JPG,pcb3/Data/Masks/Anomaly/036.png,960,1562,4648,1499520,0.003099658557405036
pcb3,train,pcb3/Data/Images/Anomaly/084.JPG,pcb3/Data/Masks/Anomaly/084.png,960,1562,3341,1499520,0.002228046308151942
pcb3,train,pcb3/Data/Images/Anomaly/050.JPG,pcb3/Data/Masks/Anomaly/050.png,960,1562,24033,1499520,0.016027128681177977
pcb3,train,pcb3/Data/Images/Anomaly/096.JPG,pcb3/Data/Masks/Anomaly/096.png,960,1562,1939,1499520,0.0012930804524114382
pcb3,train,pcb3/Data/Images/Anomaly/090.JPG,pcb3/Data/Masks/Anomaly/090.png,960,1562,2818,1499520,0.0018792680324370464
pcb3,train,pcb3/Data/Images/Anomaly/066.JPG,pcb3/Data/Masks/Anomaly/066.png,960,1562,3587,1499520,0.0023920988049509176
pcb3,train,pcb3/Data/Images/Anomaly/016.JPG,pcb3/Data/Masks/Anomaly/016.png,960,1562,3098,1499520,0.0020659944515578317
pcb3,train,pcb3/Data/Images/Anomaly/080.JPG,pcb3/Data/Masks/Anomaly/080.png,960,1562,5366,1499520,0.003578478446436193
pcb3,train,pcb3/Data/Images/Anomaly/033.JPG,pcb3/Data/Masks/Anomaly/033.png,960,1562,2747,1499520,0.0018319195475885617
pcb3,train,pcb3/Data/Images/Anomaly/024.JPG,pcb3/Data/Masks/Anomaly/024.png,960,1562,5419,1499520,0.0036138230900554843
pcb3,train,pcb3/Data/Images/Anomaly/052.JPG,pcb3/Data/Masks/Anomaly/052.png,960,1562,32315,1499520,0.02155022940674349
pcb3,train,pcb3/Data/Images/Anomaly/091.JPG,pcb3/Data/Masks/Anomaly/091.png,960,1562,3970,1499520,0.00264751387110542
pcb3,train,pcb3/Data/Images/Anomaly/099.JPG,pcb3/Data/Masks/Anomaly/099.png,960,1562,3505,1499520,0.002337414639351259
pcb3,train,pcb3/Data/Images/Anomaly/064.JPG,pcb3/Data/Masks/Anomaly/064.png,960,1562,4689,1499520,0.0031270006402048657
pcb3,train,pcb3/Data/Images/Anomaly/005.JPG,pcb3/Data/Masks/Anomaly/005.png,960,1562,25321,1499520,0.01688607020913359
pcb3,train,pcb3/Data/Images/Anomaly/058.JPG,pcb3/Data/Masks/Anomaly/058.png,960,1562,1964,1499520,0.0013097524541186513
pcb3,train,pcb3/Data/Images/Anomaly/076.JPG,pcb3/Data/Masks/Anomaly/076.png,960,1562,4308,1499520,0.0028729193341869397
pcb3,train,pcb3/Data/Images/Anomaly/039.JPG,pcb3/Data/Masks/Anomaly/039.png,960,1562,2339,1499520,0.0015598324797268459
pcb3,train,pcb3/Data/Images/Anomaly/079.JPG,pcb3/Data/Masks/Anomaly/079.png,960,1562,2355,1499520,0.0015705025608194621
pcb3,train,pcb3/Data/Images/Anomaly/023.JPG,pcb3/Data/Masks/Anomaly/023.png,960,1562,4768,1499520,0.0031796841655996584
pcb3,train,pcb3/Data/Images/Anomaly/094.JPG,pcb3/Data/Masks/Anomaly/094.png,960,1562,3326,1499520,0.0022180431071276143
pcb3,train,pcb3/Data/Images/Anomaly/030.JPG,pcb3/Data/Masks/Anomaly/030.png,960,1562,4072,1499520,0.0027155356380708495
pcb3,train,pcb3/Data/Images/Anomaly/073.JPG,pcb3/Data/Masks/Anomaly/073.png,960,1562,2674,1499520,0.0017832373026034998
pcb3,train,pcb3/Data/Images/Anomaly/025.JPG,pcb3/Data/Masks/Anomaly/025.png,960,1562,7279,1499520,0.0048542200170721295
pcb3,train,pcb3/Data/Images/Anomaly/047.JPG,pcb3/Data/Masks/Anomaly/047.png,960,1562,56911,1499520,0.03795281156636791
pcb3,train,pcb3/Data/Images/Anomaly/031.JPG,pcb3/Data/Masks/Anomaly/031.png,960,1562,6786,1499520,0.00452544814340589
pcb3,train,pcb3/Data/Images/Anomaly/045.JPG,pcb3/Data/Masks/Anomaly/045.png,960,1562,2934,1499520,0.0019566261203585148
pcb3,train,pcb3/Data/Images/Anomaly/019.JPG,pcb3/Data/Masks/Anomaly/019.png,960,1562,23912,1499520,0.015946436192915067
pcb3,train,pcb3/Data/Images/Anomaly/087.JPG,pcb3/Data/Masks/Anomaly/087.png,960,1562,2491,1499520,0.0016611982501067008
pcb3,train,pcb3/Data/Images/Anomaly/042.JPG,pcb3/Data/Masks/Anomaly/042.png,960,1562,2962,1499520,0.0019752987622705933
pcb3,train,pcb3/Data/Images/Anomaly/068.JPG,pcb3/Data/Masks/Anomaly/068.png,960,1562,2079,1499520,0.001386443661971831
pcb3,train,pcb3/Data/Images/Anomaly/095.JPG,pcb3/Data/Masks/Anomaly/095.png,960,1562,3172,1499520,0.0021153435766111824
pcb3,train,pcb3/Data/Images/Anomaly/021.JPG,pcb3/Data/Masks/Anomaly/021.png,960,1562,1665,1499520,0.0011103553137003842
pcb3,train,pcb3/Data/Images/Anomaly/007.JPG,pcb3/Data/Masks/Anomaly/007.png,960,1562,3217,1499520,0.0021453531796841656
pcb3,train,pcb3/Data/Images/Anomaly/067.JPG,pcb3/Data/Masks/Anomaly/067.png,960,1562,6832,1499520,0.004556124626547162
pcb3,train,pcb3/Data/Images/Anomaly/046.JPG,pcb3/Data/Masks/Anomaly/046.png,960,1562,6140,1499520,0.004094643619291506
pcb3,train,pcb3/Data/Images/Anomaly/082.JPG,pcb3/Data/Masks/Anomaly/082.png,960,1562,5323,1499520,0.0035498026034997865
pcb3,train,pcb3/Data/Images/Anomaly/011.JPG,pcb3/Data/Masks/Anomaly/011.png,960,1562,49237,1499520,0.03283517392232181
pcb3,train,pcb3/Data/Images/Anomaly/006.JPG,pcb3/Data/Masks/Anomaly/006.png,960,1562,6170,1499520,0.004114650021340162
pcb3,train,pcb3/Data/Images/Anomaly/041.JPG,pcb3/Data/Masks/Anomaly/041.png,960,1562,2321,1499520,0.0015478286384976525
pcb3,train,pcb3/Data/Images/Anomaly/086.JPG,pcb3/Data/Masks/Anomaly/086.png,960,1562,2098,1499520,0.001399114383269313
